* MH (Multifield Hourly Data Format)
* 以 '*' 字元開頭的文字為格式說明
* 以 '#' 字元開頭的文字為氣象資料欄位標題列7個字元一組
********************************************************************************
* 格式說明:
* 站碼(stno) 時間(yyyymmddhh)  氣象資料欄位
* 1~6        8~17              第18個字元開始每個氣象要素(欄位)7個字元
* 時間為當地時間(LocalTime)
* yyyy:西元年
* mm:月
* dd:日
* hh:時
********************************************************************************
* 欄位標題說明:
* CD01 高雲高度(km)
* CD02 中雲高度(km)
* CD03 低雲高度(km)
* CD04 高雲量(10分量)
* CD05 中雲量(10分量)
* CD06 低雲量(10分量)
* CD07 高雲狀
* CD08 中雲狀
* CD09 低雲狀
* CD10 雲冪高(km)
* CD11 總雲量(10分量)
* EP05 A型蒸發量(mm)
* GR01 全天空日射量(MJ/㎡)
* PP01 降水量(mm)
* PP02 降水時數(hour)
* PS01 測站氣壓(hPa)
* PS02 海平面氣壓(hPa)
* PS11 氣壓趨勢
* RH01 相對溼度(%)
* SS01 日照時數(hour)
* SS04 日照時數(約旦)
* ST01 天空狀況
* ST02 地面狀況
* ST03 雷暴
* ST04 液態降水1
* ST05 液態降水2
* ST06 固態降水1
* ST07 固態降水2
* ST08 固態降水3
* ST09 視障1
* ST10 視障2
* ST11 光象1
* ST12 光象2
* TD01 露點溫度(℃)
* TG01 草溫(地上氣溫5cm)
* TS01 地表溫度0cm(℃)
* TS02 地中溫度5cm(℃)
* TS03 地中溫度10cm(℃)
* TS04 地中溫度20cm(℃)
* TS05 地中溫度30cm(℃)
* TS06 地中溫度50cm(℃)
* TS07 地中溫度100cm(℃)
* TS08 地中溫度200cm(℃)
* TS09 地中溫度300cm(℃)
* TS10 地中溫度500cm(℃)
* TW01 溼球溫度(℃)
* TX01 氣溫(℃)
* TX02 絕對最高氣溫(℃)
* TX04 絕對最低氣溫(℃)
* VP01 水氣壓(hPa)
* VP06 飽和水氣壓(hPa)
* VS01 能見度(km)
* WD01 平均風風速(m/s)
* WD02 平均風風向(360 degree)
* WD04 最大平均風風速(m/s)
* WD05 最大平均風風向(360 degree)
* WD07 最大瞬間風風速(m/s)
* WD08 最大瞬間風風向(360 degree)
* WD09 瞬間極大風發生時間
* UV01 紫外線指數
********************************************************************************
* 特殊值:
* -999.1:儀器故障待修
* -9.6/-999.6:資料累計於後
* -9.5/-99.5/-999.5/-999.5/-9999.5/-9995:因故障而無資料
* -9.7/-99.7/-999.7/-999.7/-9999.7/-9997:因不明原因而無資料
* -9.8:雨跡(Trace)
* None:未觀測而無資料
********************************************************************************
# stno yyyymmddhh     PS01     PS02     TX01     TW01     TD01     RH01     VP01     WD01     WD02     WD04     WD05     WD07     WD08     PP01     PP02     SS01     VS01     CD01     CD02     CD03     CD04     CD05     CD06     CD07     CD08     CD09     CD10     CD11     TS01     TS02     TS03     TS04     TS05     TS06     TS07     TS08     TS09     TS10     ST01     ST02     ST03     ST04     ST05     ST06     ST07     ST08     ST09     ST10     ST11     ST12     GR01     PS11     VP06     SS04     UV01
467050 2025021501   1014.2   1016.8     15.2     None     15.0       99     17.1      0.8    260.0      1.3    270.0      1.7    290.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     17.3     None      0.0
467050 2025021502   1013.8   1016.4     15.6     None     15.4       99     17.5      0.6    210.0      0.9    240.0      1.5    230.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     17.7     None      0.0
467050 2025021503   1013.4   1016.0     15.7     None     15.7      100     17.8      1.6    220.0      2.3    180.0      2.9    190.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     17.8     None      0.0
467050 2025021504   1013.5   1016.1     16.1     None     15.8       98     17.9      1.9    340.0      2.1    220.0      3.3    350.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     18.3     None      0.0
467050 2025021505   1013.5   1016.1     16.2     None     15.9       98     18.1      0.3    100.0      1.9    340.0      3.0     20.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     15.8     15.8     15.4     15.5     16.4     16.2     17.4     19.6     21.2     22.6     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     18.4     None      0.0
467050 2025021506   1013.7   1016.3     16.1     None     15.8       98     17.9      0.8    190.0      0.8    190.0      1.4    190.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     18.3     None      0.0
467050 2025021507   1013.5   1016.1     16.1     None     15.9       99     18.1      0.1      0.0      1.3    180.0      1.8    180.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        9     None     None     None     0.03        4     18.3     None     0.03
467050 2025021508   1013.5   1016.1     16.3     None     16.3      100     18.5      1.2    260.0      1.2    280.0      2.2    280.0      0.0      0.0      0.0      0.8     None     None     None     None     None     None        /        /        /     None    -99.7     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None        1     None     None     None     0.36        4     18.5     None     0.46
467050 2025021509   1013.9   1016.5     16.5     None     15.7       95     17.8      2.3    330.0      2.9    310.0      4.2    320.0      0.0      0.0      0.2      8.0     None     None      0.6     None     None       10        /        /        6      0.6     10.0     16.4     16.4     15.5     15.5     16.4     16.2     17.4     19.6     21.2     22.6     None        0     None     None     None     None     None     None        1     None     None     None     0.82        3     18.8     None     1.39
467050 2025021510   1014.0   1016.6     17.4     None     15.9       91     18.1      2.7    300.0      3.0    310.0      3.8    310.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        9     None     None     None     0.91        1     19.9     None     2.54
467050 2025021511   1013.3   1015.9     17.5     None     15.8       90     17.9      1.6    280.0      2.9    300.0      4.1    300.0      0.0      0.0      0.0     10.0     None     None      0.9     None     None       10        /        /        6      0.9     10.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None        9     None     None     None     1.13        8     20.0     None     3.87
467050 2025021512   1012.2   1014.8     17.4     None     15.9       91     18.1      2.4    320.0      2.5    320.0      3.8    330.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        9     None     None     None     1.17        8     19.9     None     4.39
467050 2025021513   1011.2   1013.8     17.3     None     15.6       90     17.7      2.1    350.0      3.0    330.0      4.5    340.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        9     None     None     None     1.33        8     19.7     None     4.94
467050 2025021514   1010.5   1013.1     17.4     None     15.4       88     17.5      2.1    310.0      2.6    320.0      4.1    310.0      0.0      0.0      0.1      8.0     None     None      0.6     None     None        9        /        /        6      0.6      9.0     18.0     18.0     16.4     16.0     16.6     16.2     17.4     19.5     21.1     22.6     None        0     None     None     None     None     None     None        9     None     None     None     1.66        7     19.9     None     5.74
467050 2025021515   1010.5   1013.1     16.6     None     15.1       91     17.2      4.1    330.0      4.4    330.0      6.1    340.0      0.0      0.0      0.4     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        9     None     None     None      1.7        5     18.9     None     4.72
467050 2025021516   1011.0   1013.6     15.2     None     14.2       94     16.2      4.0    340.0      4.8    330.0      7.4    340.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        9     None     None     None     0.59        5     17.3     None     1.43
467050 2025021517   1011.3   1013.9     15.2     None     14.6       96     16.6      3.2     40.0      4.0    340.0      6.4    340.0      0.0      0.0      0.0      4.0     None     None      0.6     None     None       10        /        /        6      0.6     10.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None        9     None     None     None     0.18        3     17.3     None     0.32
467050 2025021518   1011.6   1014.2     15.1     None     14.8       98     16.8      2.6     50.0      3.6     40.0      5.3     40.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        9     None     None     None     0.03        1     17.2     None     0.03
467050 2025021519   1011.7   1014.3     15.0     None     14.8       99     16.8      2.0     50.0      2.8     40.0      4.1     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        9     None     None     None      0.0        1     17.1     None      0.0
467050 2025021520   1011.9   1014.5     15.5     None     15.0       97     17.1      3.2    100.0      3.2    100.0      4.8    120.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        9     None     None     None      0.0        1     17.6     None      0.0
467050 2025021521   1012.6   1015.2     15.8     None     15.3       97     17.4      2.1     40.0      3.6    100.0      5.3    100.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     16.5     16.5     16.4     16.4     17.0     16.4     17.4     19.5     21.1     22.6     None     None     None     None     None     None     None     None        9     None     None     None      0.0        3     17.9     None      0.0
467050 2025021522   1013.3   1015.9     15.5     None     15.3       99     17.4      3.5     40.0      4.2     30.0      6.0     20.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     17.6     None      0.0
467050 2025021523   1013.4   1016.0     15.7     None     15.5       99     17.6      2.0     60.0      3.5     30.0      5.3     10.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     17.8     None      0.0
467050 2025021524   1013.3   1015.9     16.0     None     15.7       98     17.8      2.5     90.0      2.8     90.0      4.7    110.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     18.2     None      0.0
467050 2025021601   1013.6   1016.2     16.1     None     15.6       97     17.7      2.0     50.0      2.6     50.0      4.0     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     18.3     None      0.0
467050 2025021602   1013.7   1016.3     16.0     None     15.2       95     17.3      2.5     70.0      3.1     40.0      4.7     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     18.2     None      0.0
467050 2025021603   1013.6   1016.2     16.2     None     15.4       95     17.5      1.8     60.0      3.0     60.0      4.3     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     18.4     None      0.0
467050 2025021604   1013.9   1016.5     16.3     None     15.7       96     17.8      1.4     50.0      1.9     40.0      2.8     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     18.5     None      0.0
467050 2025021605   1014.0   1016.6     16.2     None     15.7       97     17.8      2.4     60.0      2.9     50.0      4.4     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     16.4     16.4     16.2     16.2     17.0     16.6     17.4     19.5     21.1     22.5     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     18.4     None      0.0
467050 2025021606   1014.4   1017.0     16.2     None     15.7       97     17.8      1.8     60.0      2.3     60.0      2.9     60.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     18.4     None      0.0
467050 2025021607   1014.9   1017.5     16.2     None     15.7       97     17.8      3.4     40.0      3.7     40.0      5.5     60.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        9     None     None     None     0.02        3     18.4     None     0.01
467050 2025021608   1015.8   1018.4     16.4     None     15.9       97     18.1      4.6     40.0      4.6     40.0      7.6     40.0      0.0      0.0      0.0      2.5     None     None      0.3     None     None       10        /        /        6      0.3     10.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None        9     None     None     None     0.11        3     18.6     None     0.16
467050 2025021609   1016.2   1018.8     16.3     None     15.8       97     17.9      4.7     50.0      5.1     40.0      8.3     50.0     -9.8      0.4      0.0      3.0     None     None      0.3     None     None       10        /        /        7      0.3     10.0     16.4     16.4     16.1     16.2     17.0     16.6     17.5     19.5     21.1     22.5     None        1     None        1     None     None     None     None        9     None     None     None     0.16        3     18.5     None     0.38
467050 2025021610   1016.8   1019.4     17.6     None     15.8       89     17.9      6.9     50.0      6.9     50.0     10.4     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None        9     None     None     None     0.74        1     20.1     None     2.02
467050 2025021611   1016.4   1019.0     19.3     None     15.6       79     17.7      6.6     50.0      7.3     40.0     11.5     40.0      0.0      0.0      0.1     16.0     None     None      0.9     None     None       10        /        /        5      0.9     10.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     1.39        0     22.4     None     4.21
467050 2025021612   1016.1   1018.7     19.2     None     15.9       81     18.1      5.9     40.0      7.0     40.0     11.6     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      1.4        8     22.2     None     4.99
467050 2025021613   1015.2   1017.8     19.6     None     15.3       76     17.4      7.3     50.0      7.5     40.0     12.7     50.0      0.0      0.0      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.05        8     22.8     None     6.16
467050 2025021614   1014.5   1017.1     19.2     None     15.1       77     17.2      7.9     40.0      8.1     40.0     12.2     30.0      0.0      0.0      0.4     16.0     None     None      0.9     None     None        8        0        0        5      0.9      8.0     18.0     18.0     16.8     16.4     17.1     16.6     17.5     19.5     21.1     22.5     None        0     None     None     None     None     None     None     None     None     None     None     2.11        8     22.2     None     5.74
467050 2025021615   1014.3   1016.9     19.2     None     15.1       77     17.2      8.4     50.0      9.0     50.0     13.7     60.0      0.0      0.0      0.3     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.57        7     22.2     None      3.6
467050 2025021616   1015.2   1017.8     18.6     None     14.7       78     16.7      8.4     50.0      9.7     50.0     13.9     60.0      0.0      0.0      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.17        4     21.4     None      2.0
467050 2025021617   1015.7   1018.3     17.9     None     14.0       78     16.0      8.5     50.0      9.5     50.0     14.9     60.0      0.0      0.0      0.4     16.0     None     None      0.9     None     None        5        0        0        6     None      5.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.56        3     20.5     None     0.61
467050 2025021618   1016.4   1019.0     17.4     None     13.9       80     15.9      7.1     60.0      9.3     60.0     13.6     60.0      0.0      0.0      0.2     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.13        1     19.9     None     0.09
467050 2025021619   1017.3   1019.9     17.2     None     13.5       79     15.5      8.0     50.0      8.9     50.0     14.0     60.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     19.6     None      0.0
467050 2025021620   1018.2   1020.8     16.7     None     12.9       78     14.9      7.1     60.0      8.5     60.0     13.1     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     19.0     None      0.0
467050 2025021621   1018.9   1021.5     16.5     None     12.7       78     14.7      7.0     60.0      8.5     60.0     12.7     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     16.2     16.2     16.7     16.8     17.5     16.8     17.5     19.5     21.1     22.5     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     18.8     None      0.0
467050 2025021622   1019.1   1021.7     16.1     None     12.3       78     14.3      5.5     60.0      7.2     60.0     12.5     80.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     18.3     None      0.0
467050 2025021623   1019.1   1021.7     15.8     None     12.2       79     14.2      4.9     70.0      5.8     60.0      8.8     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     17.9     None      0.0
467050 2025021624   1019.2   1021.8     15.4     None     11.8       79     13.8      5.0     60.0      5.1     60.0      8.0     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     17.5     None      0.0
467050 2025021701   1018.9   1021.5     15.6     None     11.2       75     13.3      4.9     70.0      5.2     60.0      8.5     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     17.7     None      0.0
467050 2025021702   1018.6   1021.2     15.7     None     10.0       69     12.3      5.7     60.0      5.7     60.0      8.9     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     17.8     None      0.0
467050 2025021703   1018.5   1021.1     15.8     None      8.8       63     11.3      6.6     60.0      6.6     60.0     10.4     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        7     17.9     None      0.0
467050 2025021704   1018.3   1020.9     15.9     None      8.2       60     10.9      5.7     70.0      6.8     60.0     10.7     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     18.1     None      0.0
467050 2025021705   1018.7   1021.3     15.6     None      7.9       60     10.7      5.5     60.0      6.3     70.0      9.8     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     14.7     14.7     15.7     16.1     17.2     16.9     17.6     19.5     21.1     22.5     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     17.7     None      0.0
467050 2025021706   1019.1   1021.7     15.5     None      7.0       57     10.0      5.8     60.0      6.5     60.0      9.6     80.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     17.6     None      0.0
467050 2025021707   1019.6   1022.2     15.6     None      6.1       53      9.4      6.4     60.0      6.6     60.0     10.3     70.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.04        1     17.7     None     0.03
467050 2025021708   1019.8   1022.4     17.1     None      6.3       49      9.5      7.4     60.0      7.5     60.0     11.3     70.0      0.0      0.0      0.9     16.0     None     None      0.9     None     None        2        0        0        6     None      2.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.47        1     19.5     None     0.44
467050 2025021709   1019.8   1022.4     18.4     None      7.2       48     10.2     10.3     60.0     10.3     60.0     16.2     60.0      0.0      0.0      1.0     16.0     None     None      0.9     None     None        2        0        0        6     None      2.0     15.1     15.1     15.3     15.7     16.9     16.9     17.6     19.5     21.1     22.5     None        0     None     None     None     None     None     None     None     None     None     None      1.2        0     21.2     None     1.62
467050 2025021710   1019.5   1022.1     19.2     None      9.4       53     11.8     10.3     50.0     11.9     60.0     17.8     40.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.93        8     22.2     None     3.52
467050 2025021711   1018.9   1021.5     19.8     None      9.4       51     11.8     11.7     50.0     12.5     60.0     20.1     60.0      0.0      0.0      1.0     10.0     None     None      0.9     None     None        2        0        0        6     None      2.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     2.51        8     23.1     None     5.57
467050 2025021712   1018.2   1020.8     20.1     None     10.3       53     12.5     11.1     50.0     13.3     60.0     21.1     50.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.83        8     23.5     None      7.0
467050 2025021713   1017.4   1020.0     19.8     None     11.1       57     13.2     11.5     50.0     12.8     50.0     19.5     60.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.86        8     23.1     None     7.18
467050 2025021714   1016.5   1019.1     19.6     None     10.6       56     12.8     12.1     50.0     12.8     50.0     20.8     50.0      0.0      0.0      1.0     10.0     None     None      0.9     None     None        2        0        0        6     None      2.0     17.0     17.0     15.9     15.8     16.8     16.8     17.6     19.5     21.1     22.5     None        0     None     None     None     None     None     None     None     None     None     None     2.62        8     22.8     None     6.11
467050 2025021715   1016.1   1018.7     19.3     None     11.1       59     13.2     10.4     50.0     12.7     50.0     19.0     50.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     2.12        7     22.4     None     4.11
467050 2025021716   1016.0   1018.6     18.6     None     11.2       62     13.3     10.3     50.0     11.0     50.0     19.0     50.0      0.0      0.0      1.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     1.41        5     21.4     None     2.05
467050 2025021717   1016.5   1019.1     18.7     None      9.5       55     11.9      8.5     60.0     10.3     50.0     15.5     60.0      0.0      0.0      1.0     12.0     None     None      0.9     None     None        2        0        0        6     None      2.0     None     None     None     None     None     None     None     None     None     None     None        0     None     None     None     None     None     None     None     None     None     None     0.66        4     21.6     None     0.67
467050 2025021718   1017.1   1019.7     17.6     None      9.5       59     11.9      9.0     60.0      9.0     60.0     13.8     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.11        3     20.1     None     0.08
467050 2025021719   1017.5   1020.1     17.4     None      9.8       61     12.1      8.3     60.0      9.3     60.0     15.2     30.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     19.9     None      0.0
467050 2025021720   1018.2   1020.8     17.2     None      9.9       62     12.2      8.3     60.0      8.3     60.0     14.4     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        2     19.6     None      0.0
467050 2025021721   1018.8   1021.4     17.4     None     10.3       63     12.5      9.1     60.0      9.4     60.0     15.1    150.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     15.6     15.6     16.0     16.2     17.1     16.8     17.7     19.5     21.1     22.5     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     19.9     None      0.0
467050 2025021722   1019.3   1021.9     17.0     None     11.7       71     13.7      7.3     50.0      9.1     60.0     14.2     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     19.4     None      0.0
467050 2025021723   1019.8   1022.4     16.7     None     12.1       74     14.1      8.7     50.0      8.8     50.0     14.9     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        1     19.0     None      0.0
467050 2025021724   1019.7   1022.3     16.1     None     11.7       75     13.7      9.9     50.0     11.2     50.0     16.9     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     18.3     None      0.0
467050 2025021801   1020.6   1023.2     15.4     None     11.8       79     13.8     10.2     40.0     11.4     50.0     17.0     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     17.5     None      0.0
467050 2025021802   1020.1   1022.7     14.8     None     11.9       83     13.9      9.7     50.0     10.8     50.0     16.8     40.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        0     16.8     None      0.0
467050 2025021803   1019.6   1022.2     14.5     None     12.0       85     14.0      8.3     50.0      9.8     50.0     16.2     60.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     16.5     None      0.0
467050 2025021804   1019.4   1022.0     14.8     None     11.9       83     13.9      8.4     60.0      9.6     50.0     14.8     70.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        8     16.8     None      0.0
467050 2025021805   1019.6   1022.2     15.1     None     11.7       80     13.7      6.9     60.0      9.3     60.0     14.8     50.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     15.0     15.0     15.4     15.8     16.9     16.8     17.7     19.5     21.1     22.5     None     None     None     None     None     None     None     None     None     None     None     None      0.0        5     17.2     None      0.0
467050 2025021806   1020.3   1022.9     15.2     None     11.6       79     13.7      8.5     50.0      8.6     50.0     14.5     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None      0.0        3     17.3     None      0.0
467050 2025021807   1020.9   1023.5     15.3     None     12.1       81     14.1      8.0     50.0      9.1     50.0     13.6     50.0      0.0      0.0      0.0     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     None     0.01        3     17.4     None     0.01
